molecule,energy_eV,sigma_a0_2
Ethanal,25.0,11.687763463179667
Ethanal,25.75,12.116307663401098
Ethanal,26.5,12.540357126391553
Ethanal,27.25,12.964406589382008
Ethanal,28.0,13.388456052372465
Ethanal,28.75,13.81250551536292
Ethanal,29.5,14.23220702060773
Ethanal,30.25,14.591037117413485
Ethanal,31.0,14.901730517373993
Ethanal,31.75,15.208985581845555
Ethanal,32.5,15.516240646317115
Ethanal,33.25,15.823495710788675
Ethanal,34.0,16.130750775260235
Ethanal,34.75,16.431654831240504
Ethanal,35.5,16.713323121727402
Ethanal,36.25,16.983483213289286
Ethanal,37.0,17.253643304851174
Ethanal,37.75,17.523803396413054
Ethanal,38.5,17.79396348797494
Ethanal,39.25,18.064123579536822
Ethanal,40.0,18.345808789970633
Ethanal,40.75,18.643001183139916
Ethanal,41.5,18.94486481293003
Ethanal,42.25,19.246728442720144
Ethanal,43.0,19.548592072510253
Ethanal,43.75,19.850455702300366
Ethanal,44.5,20.152319332090478
Ethanal,45.25,20.3850470659419
Ethanal,46.0,20.574396079706542
Ethanal,46.75,20.756035667868414
Ethanal,47.5,20.937675256030285
Ethanal,48.25,21.119314844192157
Ethanal,49.0,21.30095443235403
Ethanal,49.75,21.482594020515897
Ethanal,50.5,21.597872987744765
Ethanal,51.25,21.69620956325405
Ethanal,52.0,21.792097751337092
Ethanal,52.75,21.88798593942013
Ethanal,53.5,21.983874127503167
Ethanal,54.25,22.079790026678598
Ethanal,55.0,22.175833948683092
Ethanal,55.75,22.272118369120435
Ethanal,56.5,22.368402789557777
Ethanal,57.25,22.46468720999512
Ethanal,58.0,22.560971630432462
Ethanal,58.75,22.657256050869808
Ethanal,59.5,22.75147570144491
Ethanal,60.25,22.83572165089793
Ethanal,61.0,22.901057097946964
Ethanal,61.75,22.966392544995998
Ethanal,62.5,23.031727992045028
Ethanal,63.25,23.09706343909406
Ethanal,64.0,23.16239888614309
Ethanal,64.75,23.227734333192124
Ethanal,65.5,23.27462856735707
Ethanal,66.25,23.30023198563582
Ethanal,67.0,23.325405115877242
Ethanal,67.75,23.350578246118662
Ethanal,68.5,23.375751376360085
Ethanal,69.25,23.400924506601505
Ethanal,70.0,23.426996158527583
Ethanal,70.75,23.454059578151337
Ethanal,71.5,23.481506566413348
Ethanal,72.25,23.508953554675358
Ethanal,73.0,23.53640054293737
Ethanal,73.75,23.563847531199382
Ethanal,74.5,23.591294519461393
Ethanal,75.25,23.634077699696004
Ethanal,76.0,23.68299532155983
Ethanal,76.75,23.732856703674297
Ethanal,77.5,23.782718085788765
Ethanal,78.25,23.832579467903237
Ethanal,79.0,23.882440850017705
Ethanal,79.75,23.92144744123645
Ethanal,80.5,23.915589291083098
Ethanal,81.25,23.889493051880677
Ethanal,82.0,23.863396812678253
Ethanal,82.75,23.83730057347583
Ethanal,83.5,23.81120433427341
Ethanal,84.25,23.78546055605438
Ethanal,85.0,23.78304517503503
Ethanal,85.75,23.815159784774487
Ethanal,86.5,23.84727439451394
Ethanal,87.25,23.87938900425339
Ethanal,88.0,23.911503613992846
Ethanal,88.75,23.943618223732297
Ethanal,89.5,23.97573283347175
Ethanal,90.25,23.99938584879307
Ethanal,91.0,24.014861967561046
Ethanal,91.75,24.027439990777108
Ethanal,92.5,24.04001801399317
Ethanal,93.25,24.052596037209234
Ethanal,94.0,24.065174060425296
Ethanal,94.75,24.07775208364136
Ethanal,95.5,24.078781595742168
Ethanal,96.25,24.07460061595415
Ethanal,97.0,24.06925795411113
Ethanal,97.75,24.063915292268106
Ethanal,98.5,24.058572630425083
Ethanal,99.25,24.053229968582063
Ethanal,100.0,24.047887306739035
Propanal,25.0,16.934360381980035
Propanal,25.75,17.481789386594002
Propanal,26.5,18.01734338965925
Propanal,27.25,18.552897392724496
Propanal,28.0,19.088451395789743
Propanal,28.75,19.62400539885499
Propanal,29.5,20.156435006252654
Propanal,30.25,20.645123074304156
Propanal,31.0,21.080741567408797
Propanal,31.75,21.512569376588658
Propanal,32.5,21.94439718576852
Propanal,33.25,22.376224994948384
Propanal,34.0,22.808052804128245
Propanal,34.75,23.217017127691765
Propanal,35.5,23.55673313450686
Propanal,36.25,23.8550198878494
Propanal,37.0,24.153306641191943
Propanal,37.75,24.451593394534484
Propanal,38.5,24.749880147877025
Propanal,39.25,25.04816690121957
Propanal,40.0,25.341994922189844
Propanal,40.75,25.62876745977384
Propanal,41.5,25.91162041886476
Propanal,42.25,26.194473377955678
Propanal,43.0,26.477326337046595
Propanal,43.75,26.760179296137515
Propanal,44.5,27.043032255228432
Propanal,45.25,27.301079941275262
Propanal,46.0,27.540320651525384
Propanal,46.75,27.773957564910177
Propanal,47.5,28.007594478294973
Propanal,48.25,28.24123139167976
Propanal,49.0,28.474868305064554
Propanal,49.75,28.702774654550115
Propanal,50.5,28.904499293783037
Propanal,51.25,29.102195977592476
Propanal,52.0,29.29989266140191
Propanal,52.75,29.497589345211345
Propanal,53.5,29.695286029020785
Propanal,54.25,29.89260876244208
Propanal,55.0,30.087061509951937
Propanal,55.75,30.262275676437717
Propanal,56.5,30.437489842923497
Propanal,57.25,30.61270400940927
Propanal,58.0,30.787918175895047
Propanal,58.75,30.963132342380828
Propanal,59.5,31.132012882361973
Propanal,60.25,31.284503086740266
Propanal,61.0,31.418046077542293
Propanal,61.75,31.551589068344324
Propanal,62.5,31.68513205914635
Propanal,63.25,31.81867504994838
Propanal,64.0,31.952218040750406
Propanal,64.75,32.08260036179929
Propanal,65.5,32.203517765156676
Propanal,66.25,32.31602624905953
Propanal,67.0,32.42853473296239
Propanal,67.75,32.54104321686524
Propanal,68.5,32.6535517007681
Propanal,69.25,32.766060184670955
Propanal,70.0,32.87828900188626
Propanal,70.75,32.97433630148297
Propanal,71.5,33.06232780060633
Propanal,72.25,33.150319299729695
Propanal,73.0,33.23831079885306
Propanal,73.75,33.32630229797642
Propanal,74.5,33.41429379709978
Propanal,75.25,33.501594608212855
Propanal,76.0,33.58845768581712
Propanal,76.75,33.67525341980463
Propanal,77.5,33.76204915379215
Propanal,78.25,33.84884488777966
Propanal,79.0,33.935640621767185
Propanal,79.75,34.020500068886335
Propanal,80.5,34.09747377162314
Propanal,81.25,34.172479117636286
Propanal,82.0,34.24748446364943
Propanal,82.75,34.32248980966257
Propanal,83.5,34.39749515567571
Propanal,84.25,34.47250050168886
Propanal,85.0,34.52555391663026
Propanal,85.75,34.535295094280066
Propanal,86.5,34.516479335048935
Propanal,87.25,34.497663575817796
Propanal,88.0,34.47884781658666
Propanal,88.75,34.46003205735552
Propanal,89.5,34.44121629812438
Propanal,90.25,34.45128542469629
Propanal,91.0,34.482170834702615
Propanal,91.75,34.51483875087929
Propanal,92.5,34.54750666705597
Propanal,93.25,34.58017458323264
Propanal,94.0,34.612842499409325
Propanal,94.75,34.645510415586
Propanal,95.5,34.650441657593035
Propanal,96.25,34.64082471655193
Propanal,97.0,34.627400768257964
Propanal,97.75,34.613976819963995
Propanal,98.5,34.600552871670025
Propanal,99.25,34.58785647648577
Propanal,100.0,34.57988917651461
Butanal,25.0,21.181113394526264
Butanal,25.75,21.940621850138353
Butanal,26.5,22.68854711326212
Butanal,27.25,23.43647237638589
Butanal,28.0,24.184397639509655
Butanal,28.75,24.932322902633423
Butanal,29.5,25.66648057858204
Butanal,30.25,26.207892034078537
Butanal,31.0,26.652210897119282
Butanal,31.75,27.08959457498462
Butanal,32.5,27.526978252849958
Butanal,33.25,27.96436193071529
Butanal,34.0,28.40174560858063
Butanal,34.75,28.84663513261361
Butanal,35.5,29.314787170329666
Butanal,36.25,29.79997854673902
Butanal,37.0,30.285169923148377
Butanal,37.75,30.770361299557738
Butanal,38.5,31.255552675967095
Butanal,39.25,31.738967006004717
Butanal,40.0,32.19219013842467
Butanal,40.75,32.61226298508861
Butanal,41.5,33.03233583175256
Butanal,42.25,33.4524086784165
Butanal,43.0,33.87248152508044
Butanal,43.75,34.29255437174438
Butanal,44.5,34.710551284322506
Butanal,45.25,35.05285260453932
Butanal,46.0,35.3575656203362
Butanal,46.75,35.66227863613308
Butanal,47.5,35.966991651929966
Butanal,48.25,36.271704667726844
Butanal,49.0,36.57641768352373
Butanal,49.75,36.85081818064598
Butanal,50.5,37.052740037655
Butanal,51.25,37.2435113346466
Butanal,52.0,37.43428263163819
Butanal,52.75,37.62505392862979
Butanal,53.5,37.81582522562139
Butanal,54.25,38.006140568670666
Butanal,55.0,38.1936703999919
Butanal,55.75,38.36773648789009
Butanal,56.5,38.541802575788275
Butanal,57.25,38.71586866368646
Butanal,58.0,38.88993475158464
Butanal,58.75,39.06400083948283
Butanal,59.5,39.236927302888574
Butanal,60.25,39.40612542420078
Butanal,61.0,39.5697715557871
Butanal,61.75,39.73341768737341
Butanal,62.5,39.89706381895973
Butanal,63.25,40.060709950546055
Butanal,64.0,40.224356082132374
Butanal,64.75,40.38566566243628
Butanal,65.5,40.49844395574388
Butanal,66.25,40.557538150604195
Butanal,67.0,40.6166323454645
Butanal,67.75,40.67572654032481
Butanal,68.5,40.734820735185124
Butanal,69.25,40.79391493004543
Butanal,70.0,40.859119261146766
Butanal,70.75,40.93889550589096
Butanal,71.5,41.02519394042646
Butanal,72.25,41.11149237496196
Butanal,73.0,41.19779080949747
Butanal,73.75,41.28408924403298
Butanal,74.5,41.37038767856848
Butanal,75.25,41.42850445840272
Butanal,76.0,41.47792712178454
Butanal,76.75,41.526012228789064
Butanal,77.5,41.57409733579358
Butanal,78.25,41.62218244279811
Butanal,79.0,41.67026754980263
Butanal,79.75,41.72072554909506
Butanal,80.5,41.780914259747334
Butanal,81.25,41.844450961315076
Butanal,82.0,41.907987662882825
Butanal,82.75,41.971524364450566
Butanal,83.5,42.03506106601831
Butanal,84.25,42.09859776758606
Butanal,85.0,42.145810843150414
Butanal,85.75,42.164810626108874
Butanal,86.5,42.17355881166512
Butanal,87.25,42.18230699722136
Butanal,88.0,42.19105518277761
Butanal,88.75,42.199803368333846
Butanal,89.5,42.20855155389009
Butanal,90.25,42.221938961799026
Butanal,91.0,42.2402078659174
Butanal,91.75,42.2605209772445
Butanal,92.5,42.280834088571595
Butanal,93.25,42.301147199898686
Butanal,94.0,42.32146031122578
Butanal,94.75,42.34177342255287
Butanal,95.5,42.37174740195524
Butanal,96.25,42.40491217012251
Butanal,97.0,42.43846472416282
Butanal,97.75,42.47201727820313
Butanal,98.5,42.50556983224344
Butanal,99.25,42.537682497820306
Butanal,100.0,42.56043588838481
2-Methylpropanal,25.0,22.84779338846259
2-Methylpropanal,25.75,23.623696450291014
2-Methylpropanal,26.5,24.39609669726871
2-Methylpropanal,27.25,25.168496944246403
2-Methylpropanal,28.0,25.9408971912241
2-Methylpropanal,28.75,26.713297438201796
2-Methylpropanal,29.5,27.47376579780597
2-Methylpropanal,30.25,28.067187734180905
2-Methylpropanal,31.0,28.637441537614222
2-Methylpropanal,31.75,29.206040474408855
2-Methylpropanal,32.5,29.774639411203488
2-Methylpropanal,33.25,30.34323834799812
2-Methylpropanal,34.0,30.911837284792753
2-Methylpropanal,34.75,31.469889348680972
2-Methylpropanal,35.5,31.99763510904437
2-Methylpropanal,36.25,32.516915249698485
2-Methylpropanal,37.0,33.03619539035259
2-Methylpropanal,37.75,33.5554755310067
2-Methylpropanal,38.5,34.07475567166081
2-Methylpropanal,39.25,34.59403581231492
2-Methylpropanal,40.0,35.072720951673716
2-Methylpropanal,40.75,35.50126523432802
2-Methylpropanal,41.5,35.922316377962616
2-Methylpropanal,42.25,36.34336752159721
2-Methylpropanal,43.0,36.7644186652318
2-Methylpropanal,43.75,37.18546980886641
2-Methylpropanal,44.5,37.58954419202429
2-Methylpropanal,45.25,37.8939426319003
2-Methylpropanal,46.0,38.15062519519497
2-Methylpropanal,46.75,38.40730775848963
2-Methylpropanal,47.5,38.6639903217843
2-Methylpropanal,48.25,38.920672885078964
2-Methylpropanal,49.0,39.17735544837363
2-Methylpropanal,49.75,39.4340380116683
2-Methylpropanal,50.5,39.616217779277605
2-Methylpropanal,51.25,39.78690515571713
2-Methylpropanal,52.0,39.95758146939199
2-Methylpropanal,52.75,40.12825778306686
2-Methylpropanal,53.5,40.298934096741725
2-Methylpropanal,54.25,40.464861904072514
2-Methylpropanal,55.0,40.60990944963729
2-Methylpropanal,55.75,40.7285496857464
2-Methylpropanal,56.5,40.8471899218555
2-Methylpropanal,57.25,40.965830157964604
2-Methylpropanal,58.0,41.084470394073705
2-Methylpropanal,58.75,41.203110630182806
2-Methylpropanal,59.5,41.32452864151756
2-Methylpropanal,60.25,41.455035166495115
2-Methylpropanal,61.0,41.599076781184586
2-Methylpropanal,61.75,41.743118395874056
2-Methylpropanal,62.5,41.88716001056352
2-Methylpropanal,63.25,42.031201625253004
2-Methylpropanal,64.0,42.175243239942475
2-Methylpropanal,64.75,42.30756789373215
2-Methylpropanal,65.5,42.423564961574634
2-Methylpropanal,66.25,42.52982913949637
2-Methylpropanal,67.0,42.63609331741811
2-Methylpropanal,67.75,42.742357495339846
2-Methylpropanal,68.5,42.84862167326158
2-Methylpropanal,69.25,42.95488585118333
2-Methylpropanal,70.0,43.06072542236824
2-Methylpropanal,70.75,43.141997243090074
2-Methylpropanal,71.5,43.211038264422456
2-Methylpropanal,72.25,43.28007928575484
2-Methylpropanal,73.0,43.34912030708722
2-Methylpropanal,73.75,43.41816132841959
2-Methylpropanal,74.5,43.487202349751975
2-Methylpropanal,75.25,43.54630548414852
2-Methylpropanal,76.0,43.5957347225043
2-Methylpropanal,76.75,43.64367566916149
2-Methylpropanal,77.5,43.69161661581868
2-Methylpropanal,78.25,43.73955756247587
2-Methylpropanal,79.0,43.78749850913307
2-Methylpropanal,79.75,43.83040632815385
2-Methylpropanal,80.5,43.8530508963702
2-Methylpropanal,81.25,43.87386510096319
2-Methylpropanal,82.0,43.89467930555616
2-Methylpropanal,82.75,43.91549351014914
2-Methylpropanal,83.5,43.93630771474213
2-Methylpropanal,84.25,43.95712191933511
2-Methylpropanal,85.0,43.98448385161109
2-Methylpropanal,85.75,44.02277120985655
2-Methylpropanal,86.5,44.06409411282575
2-Methylpropanal,87.25,44.105417015794956
2-Methylpropanal,88.0,44.146739918764155
2-Methylpropanal,88.75,44.18806282173336
2-Methylpropanal,89.5,44.22938572470256
2-Methylpropanal,90.25,44.25666189532299
2-Methylpropanal,91.0,44.27310911533024
2-Methylpropanal,91.75,44.28788266404533
2-Methylpropanal,92.5,44.302656212760404
2-Methylpropanal,93.25,44.31742976147547
2-Methylpropanal,94.0,44.33220331019056
2-Methylpropanal,94.75,44.342897190207275
2-Methylpropanal,95.5,44.32888994217462
2-Methylpropanal,96.25,44.308780263356375
2-Methylpropanal,97.0,44.288670584538124
2-Methylpropanal,97.75,44.26856090571988
2-Methylpropanal,98.5,44.248451226901636
2-Methylpropanal,99.25,44.228341548083385
2-Methylpropanal,100.0,44.20823186926514
Ethoxyethane,25.0,24.779793345052017
Ethoxyethane,25.75,25.5659376582368
Ethoxyethane,26.5,26.324058258496333
Ethoxyethane,27.25,27.082178858755867
Ethoxyethane,28.0,27.8402994590154
Ethoxyethane,28.75,28.598420059274936
Ethoxyethane,29.5,29.354284230018923
Ethoxyethane,30.25,30.07855838754529
Ethoxyethane,31.0,30.756546945658823
Ethoxyethane,31.75,31.43122938952858
Ethoxyethane,32.5,32.10591183339834
Ethoxyethane,33.25,32.780594277268094
Ethoxyethane,34.0,33.45527672113786
Ethoxyethane,34.75,34.06644137508307
Ethoxyethane,35.5,34.497505161463984
Ethoxyethane,36.25,34.89329380357813
Ethoxyethane,37.0,35.28908244569228
Ethoxyethane,37.75,35.684871087806435
Ethoxyethane,38.5,36.080659729920576
Ethoxyethane,39.25,36.47644837203473
Ethoxyethane,40.0,36.86357943532875
Ethoxyethane,40.75,37.238668142095555
Ethoxyethane,41.5,37.609460887396786
Ethoxyethane,42.25,37.980253632698016
Ethoxyethane,43.0,38.35104637799923
Ethoxyethane,43.75,38.72183912330046
Ethoxyethane,44.5,39.092631868601686
Ethoxyethane,45.25,39.458007364172175
Ethoxyethane,46.0,39.818646795792446
Ethoxyethane,46.75,40.17751221821348
Ethoxyethane,47.5,40.536377640634505
Ethoxyethane,48.25,40.89524306305554
Ethoxyethane,49.0,41.25410848547657
Ethoxyethane,49.75,41.61035746602197
Ethoxyethane,50.5,41.88740972204322
Ethoxyethane,51.25,42.15227786659923
Ethoxyethane,52.0,42.41714601115523
Ethoxyethane,52.75,42.68201415571124
Ethoxyethane,53.5,42.946882300267234
Ethoxyethane,54.25,43.2117932234979
Ethoxyethane,55.0,43.477659988321825
Ethoxyethane,55.75,43.75451292966986
Ethoxyethane,56.5,44.0313658710179
Ethoxyethane,57.25,44.30821881236592
Ethoxyethane,58.0,44.585071753713954
Ethoxyethane,58.75,44.861924695061994
Ethoxyethane,59.5,45.134514757124805
Ethoxyethane,60.25,45.390120304597765
Ethoxyethane,61.0,45.61660281400017
Ethoxyethane,61.75,45.84308532340258
Ethoxyethane,62.5,46.06956783280499
Ethoxyethane,63.25,46.2960503422074
Ethoxyethane,64.0,46.52253285160981
Ethoxyethane,64.75,46.73777762166502
Ethoxyethane,65.5,46.929609139479545
Ethoxyethane,66.25,47.10324474185498
Ethoxyethane,67.0,47.27688034423042
Ethoxyethane,67.75,47.45051594660586
Ethoxyethane,68.5,47.624151548981295
Ethoxyethane,69.25,47.79778715135674
Ethoxyethane,70.0,47.95790316087075
Ethoxyethane,70.75,48.07945665801618
Ethoxyethane,71.5,48.18341884808498
Ethoxyethane,72.25,48.28738103815378
Ethoxyethane,73.0,48.39134322822258
Ethoxyethane,73.75,48.49530541829139
Ethoxyethane,74.5,48.599267608360186
Ethoxyethane,75.25,48.73314163924407
Ethoxyethane,76.0,48.88926034316546
Ethoxyethane,76.75,49.048801304477244
Ethoxyethane,77.5,49.20834226578903
Ethoxyethane,78.25,49.367883227100805
Ethoxyethane,79.0,49.527424188412596
Ethoxyethane,79.75,49.67661572333943
Ethoxyethane,80.5,49.778669385729415
Ethoxyethane,81.25,49.800360710160156
Ethoxyethane,82.0,49.8220520345909
Ethoxyethane,82.75,49.84374335902163
Ethoxyethane,83.5,49.86543468345237
Ethoxyethane,84.25,49.887126007883104
Ethoxyethane,85.0,49.92477165843797
Ethoxyethane,85.75,49.99286549176845
Ethoxyethane,86.5,50.078880232469835
Ethoxyethane,87.25,50.16489497317122
Ethoxyethane,88.0,50.25090971387261
Ethoxyethane,88.75,50.336924454573996
Ethoxyethane,89.5,50.422939195275376
Ethoxyethane,90.25,50.492100072008235
Ethoxyethane,91.0,50.54702622517968
Ethoxyethane,91.75,50.59852516206648
Ethoxyethane,92.5,50.65002409895327
Ethoxyethane,93.25,50.70152303584006
Ethoxyethane,94.0,50.75302197272686
Ethoxyethane,94.75,50.80452090961366
Ethoxyethane,95.5,50.79863639538982
Ethoxyethane,96.25,50.762710268843065
Ethoxyethane,97.0,50.71893626752368
Ethoxyethane,97.75,50.675162266204296
Ethoxyethane,98.5,50.631388264884905
Ethoxyethane,99.25,50.58761426356552
Ethoxyethane,100.0,50.543840262246135
Propoxypropane,25.0,32.22953098004563
Propoxypropane,25.75,33.10792292210392
Propoxypropane,26.5,33.90512570597861
Propoxypropane,27.25,34.70232848985331
Propoxypropane,28.0,35.499531273727996
Propoxypropane,28.75,36.2967340576027
Propoxypropane,29.5,37.094814570793226
Propoxypropane,30.25,37.90518329440558
Propoxypropane,31.0,38.743716862818985
Propoxypropane,31.75,39.58426220586104
Propoxypropane,32.5,40.4248075489031
Propoxypropane,33.25,41.26535289194514
Propoxypropane,34.0,42.105898234987194
Propoxypropane,34.75,42.909762901410026
Propoxypropane,35.5,43.606713400977725
Propoxypropane,36.25,44.26438891055545
Propoxypropane,37.0,44.92206442013319
Propoxypropane,37.75,45.57973992971092
Propoxypropane,38.5,46.237415439288654
Propoxypropane,39.25,46.89509094886638
Propoxypropane,40.0,47.544368231472895
Propoxypropane,40.75,48.177742218742104
Propoxypropane,41.5,48.79850556269949
Propoxypropane,42.25,49.419268906656875
Propoxypropane,43.0,50.04003225061427
Propoxypropane,43.75,50.66079559457166
Propoxypropane,44.5,51.281558938529045
Propoxypropane,45.25,51.84394721853674
Propoxypropane,46.0,52.34325221758765
Propoxypropane,46.75,52.81289843627935
Propoxypropane,47.5,53.28254465497105
Propoxypropane,48.25,53.75219087366275
Propoxypropane,49.0,54.22183709235444
Propoxypropane,49.75,54.66427082356307
Propoxypropane,50.5,54.948460751897734
Propoxypropane,51.25,55.20830547979025
Propoxypropane,52.0,55.468150207682754
Propoxypropane,52.75,55.72799493557526
Propoxypropane,53.5,55.987839663467774
Propoxypropane,54.25,56.24768439136029
Propoxypropane,55.0,56.5065472455645
Propoxypropane,55.75,56.75166386813254
Propoxypropane,56.5,56.992515134892834
Propoxypropane,57.25,57.23306173338115
Propoxypropane,58.0,57.47360833186946
Propoxypropane,58.75,57.714154930357765
Propoxypropane,59.5,57.94830950348754
Propoxypropane,60.25,58.16354226926307
Propoxypropane,61.0,58.35310716941832
Propoxypropane,61.75,58.54267206957358
Propoxypropane,62.5,58.732236969728824
Propoxypropane,63.25,58.92180186988408
Propoxypropane,64.0,59.11136677003933
Propoxypropane,64.75,59.29595377174858
Propoxypropane,65.5,59.468334814731925
Propoxypropane,66.25,59.63055887513024
Propoxypropane,67.0,59.79278293552855
Propoxypropane,67.75,59.955006995926865
Propoxypropane,68.5,60.11723105632519
Propoxypropane,69.25,60.279455116723504
Propoxypropane,70.0,60.43172723320206
Propoxypropane,70.75,60.55561631134209
Propoxypropane,71.5,60.66655786330284
Propoxypropane,72.25,60.777499415263584
Propoxypropane,73.0,60.88844096722434
Propoxypropane,73.75,60.9993825191851
Propoxypropane,74.5,61.11032407114584
Propoxypropane,75.25,61.21980731940482
Propoxypropane,76.0,61.326775334495444
Propoxypropane,76.75,61.43335639063708
Propoxypropane,77.5,61.53993744677872
Propoxypropane,78.25,61.64651850292037
Propoxypropane,79.0,61.75309955906201
Propoxypropane,79.75,61.856558137537554
Propoxypropane,80.5,61.94638678965338
Propoxypropane,81.25,62.02025522203454
Propoxypropane,82.0,62.09412365441571
Propoxypropane,82.75,62.16799208679687
Propoxypropane,83.5,62.24186051917803
Propoxypropane,84.25,62.315728951559194
Propoxypropane,85.0,62.38427319313949
Propoxypropane,85.75,62.44378797139871
Propoxypropane,86.5,62.50043401257861
Propoxypropane,87.25,62.5570800537585
Propoxypropane,88.0,62.613726094938386
Propoxypropane,88.75,62.67037213611828
Propoxypropane,89.5,62.72701817729817
Propoxypropane,90.25,62.798852480504934
Propoxypropane,91.0,62.88559171801957
Propoxypropane,91.75,62.97779315700842
Propoxypropane,92.5,63.06999459599727
Propoxypropane,93.25,63.16219603498612
Propoxypropane,94.0,63.254397473974976
Propoxypropane,94.75,63.34659891296383
Propoxypropane,95.5,63.37653885473386
Propoxypropane,96.25,63.388560803919134
Propoxypropane,97.0,63.399406443964395
Propoxypropane,97.75,63.410252084009656
Propoxypropane,98.5,63.42109772405491
Propoxypropane,99.25,63.43255060799354
Propoxypropane,100.0,63.44795057723903
2-Isopropoxypropane,25.0,35.904049380805326
2-Isopropoxypropane,25.75,37.066173228202075
2-Isopropoxypropane,26.5,38.161689133954454
2-Isopropoxypropane,27.25,39.25720503970683
2-Isopropoxypropane,28.0,40.35272094545921
2-Isopropoxypropane,28.75,41.44823685121159
2-Isopropoxypropane,29.5,42.53582748909718
2-Isopropoxypropane,30.25,43.51246437684784
2-Isopropoxypropane,31.0,44.381434537636835
2-Isopropoxypropane,31.75,45.24271421792858
2-Isopropoxypropane,32.5,46.103993898220324
2-Isopropoxypropane,33.25,46.96527357851207
2-Isopropoxypropane,34.0,47.82655325880381
2-Isopropoxypropane,34.75,48.63557253849162
2-Isopropoxypropane,35.5,49.296410599985165
2-Isopropoxypropane,36.25,49.92822540401127
2-Isopropoxypropane,37.0,50.560040208037385
2-Isopropoxypropane,37.75,51.19185501206349
2-Isopropoxypropane,38.5,51.823669816089605
2-Isopropoxypropane,39.25,52.44018132645018
2-Isopropoxypropane,40.0,52.937821429696655
2-Isopropoxypropane,40.75,53.31126814855791
2-Isopropoxypropane,41.5,53.68471486741917
2-Isopropoxypropane,42.25,54.05816158628042
2-Isopropoxypropane,43.0,54.43160830514167
2-Isopropoxypropane,43.75,54.80505502400294
2-Isopropoxypropane,44.5,55.178501742864185
2-Isopropoxypropane,45.25,55.559720564347366
2-Isopropoxypropane,46.0,55.949338344223904
2-Isopropoxypropane,46.75,56.34290491779755
2-Isopropoxypropane,47.5,56.73647149137119
2-Isopropoxypropane,48.25,57.130038064944834
2-Isopropoxypropane,49.0,57.523604638518485
2-Isopropoxypropane,49.75,57.917419795386884
2-Isopropoxypropane,50.5,58.31875928631335
2-Isopropoxypropane,51.25,58.72125636709492
2-Isopropoxypropane,52.0,59.12375344787648
2-Isopropoxypropane,52.75,59.52625052865804
2-Isopropoxypropane,53.5,59.9287476094396
2-Isopropoxypropane,54.25,60.330960524752584
2-Isopropoxypropane,55.0,60.72682057986697
2-Isopropoxypropane,55.75,61.04965385844137
2-Isopropoxypropane,56.5,61.372487137015774
2-Isopropoxypropane,57.25,61.69532041559018
2-Isopropoxypropane,58.0,62.01815369416459
2-Isopropoxypropane,58.75,62.34098697273899
2-Isopropoxypropane,59.5,62.65885616829019
2-Isopropoxypropane,60.25,62.962030581297974
2-Isopropoxypropane,61.0,63.24527118478208
2-Isopropoxypropane,61.75,63.52851178826618
2-Isopropoxypropane,62.5,63.8117523917503
2-Isopropoxypropane,63.25,64.0949929952344
2-Isopropoxypropane,64.0,64.37823359871851
2-Isopropoxypropane,64.75,64.65057708706496
2-Isopropoxypropane,65.5,64.89057036767532
2-Isopropoxypropane,66.25,65.10189454621603
2-Isopropoxypropane,67.0,65.31321872475672
2-Isopropoxypropane,67.75,65.52454290329744
2-Isopropoxypropane,68.5,65.73586708183815
2-Isopropoxypropane,69.25,65.94719126037884
2-Isopropoxypropane,70.0,66.15110887066167
2-Isopropoxypropane,70.75,66.34142677420814
2-Isopropoxypropane,71.5,66.52587064541866
2-Isopropoxypropane,72.25,66.71031451662918
2-Isopropoxypropane,73.0,66.8947583878397
2-Isopropoxypropane,73.75,67.07880840982521
2-Isopropoxypropane,74.5,67.26029841184824
2-Isopropoxypropane,75.25,67.41473405060542
2-Isopropoxypropane,76.0,67.5691696893626
2-Isopropoxypropane,76.75,67.72360532811979
2-Isopropoxypropane,77.5,67.87804096687697
2-Isopropoxypropane,78.25,68.03247660563414
2-Isopropoxypropane,79.0,68.18691224439132
2-Isopropoxypropane,79.75,68.33122210848306
2-Isopropoxypropane,80.5,68.43379253069374
2-Isopropoxypropane,81.25,68.51905414783428
2-Isopropoxypropane,82.0,68.60431576497486
2-Isopropoxypropane,82.75,68.68957738211543
2-Isopropoxypropane,83.5,68.77483899925599
2-Isopropoxypropane,84.25,68.86010061639656
2-Isopropoxypropane,85.0,68.92882171641968
2-Isopropoxypropane,85.75,68.97115285503509
2-Isopropoxypropane,86.5,69.00914123288878
2-Isopropoxypropane,87.25,69.04712961074247
2-Isopropoxypropane,88.0,69.08511798859615
2-Isopropoxypropane,88.75,69.12310636644985
2-Isopropoxypropane,89.5,69.16109474430354
2-Isopropoxypropane,90.25,69.20739730805333
2-Isopropoxypropane,91.0,69.26185926184851
2-Isopropoxypropane,91.75,69.31931161501282
2-Isopropoxypropane,92.5,69.37676396817714
2-Isopropoxypropane,93.25,69.43421632134147
2-Isopropoxypropane,94.0,69.49166867450577
2-Isopropoxypropane,94.75,69.54902172681614
2-Isopropoxypropane,95.5,69.59520120479841
2-Isopropoxypropane,96.25,69.63858906242818
2-Isopropoxypropane,97.0,69.68197692005795
2-Isopropoxypropane,97.75,69.72536477768773
